war,mission_id,mission_date,country,aircraft_type,planes,bombload,target_location,target_country,latitude,longitude,weapon_type
Korean War,1382,8/26/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1383,8/27/50,Okinawa,B29,1.0,6.0,,,,,
Korean War,1384,8/27/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1385,8/27/50,Okinawa,B29,1.0,6.0,,,,,
Korean War,1386,8/27/50,Okinawa,B29,4.0,24.0,,,,,
Korean War,1387,8/27/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1388,8/27/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1389,8/27/50,Japan,B29,8.0,75.0,,,,,
Korean War,1390,8/27/50,Japan,B29,8.0,68.0,,,,,
Korean War,1391,8/27/50,Japan,B29,9.0,88.0,,,,,
Korean War,1392,8/28/50,Okinawa,B29,9.0,69.0,,,,,
Korean War,1393,8/28/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1394,8/28/50,Okinawa,B29,2.0,11.0,,,,,
Korean War,1395,8/28/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1396,8/28/50,Okinawa,B29,4.0,24.0,,,,,
Korean War,1397,8/28/50,Okinawa,B29,4.0,24.0,,,,,
Korean War,1398,8/28/50,Okinawa,B29,4.0,24.0,,,,,
Korean War,1399,8/28/50,Okinawa,B29,8.0,64.0,,,,,
Korean War,1400,8/28/50,Okinawa,B29,7.0,56.0,,,,,
Korean War,1401,8/28/50,Japan,B29,7.0,42.0,,,,,
Korean War,1402,8/28/50,Japan,B29,8.0,48.0,,,,,
Korean War,1403,8/28/50,Japan,B29,10.0,60.0,,,,,
Korean War,1404,8/29/50,Okinawa,B29,2.0,14.0,,,,,
Korean War,1405,8/29/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1406,8/29/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1407,8/29/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1408,8/29/50,Okinawa,B29,4.0,24.0,,,,,
Korean War,1409,8/29/50,Okinawa,B29,5.0,30.0,,,,,
Korean War,1410,8/29/50,Japan,B29,6.0,60.0,,,,,
Korean War,1411,8/29/50,Japan,B29,10.0,100.0,,,,,
Korean War,1412,8/29/50,Japan,B29,8.0,80.0,,,,,
Korean War,1413,8/30/50,Okinawa,B29,2.0,14.0,,,,,
Korean War,1414,8/30/50,Okinawa,B29,2.0,14.0,,,,,
Korean War,1415,8/30/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1416,8/30/50,Okinawa,B29,5.0,30.0,,,,,
Korean War,1417,8/30/50,Okinawa,B29,4.0,24.0,,,,,
Korean War,1418,8/30/50,Okinawa,B29,4.0,24.0,,,,,
Korean War,1419,8/30/50,Japan,B29,1.0,2.0,,,,,
Korean War,1420,8/31/50,Okinawa,B29,7.0,64.0,,,,,
Korean War,1421,8/31/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1422,8/31/50,Okinawa,B29,2.0,14.0,,,,,
Korean War,1423,8/31/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1424,8/31/50,Okinawa,B29,4.0,24.0,,,,,
Korean War,1425,8/31/50,Okinawa,B29,4.0,24.0,,,,,
Korean War,1426,8/31/50,Okinawa,B29,4.0,24.0,,,,,
Korean War,1427,8/31/50,Okinawa,B29,8.0,64.0,,,,,
Korean War,1428,8/31/50,Okinawa,B29,8.0,64.0,,,,,
Korean War,1429,8/31/50,Japan,B29,8.0,80.0,,,,,
Korean War,1430,8/31/50,Japan,B29,9.0,88.0,,,,,
Korean War,1431,8/31/50,Japan,B29,8.0,80.0,,,,,
Korean War,1432,8/31/50,Japan,B29,9.0,84.0,,,,,
Korean War,1433,8/31/50,Japan,B29,7.0,68.0,,,,,
Korean War,1434,8/31/50,Japan,B29,8.0,80.0,,,,,
Korean War,1435,9/1/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1436,9/1/50,Okinawa,B29,2.0,14.0,,,,,
Korean War,1437,9/1/50,Okinawa,B29,2.0,14.0,,,,,
Korean War,1438,9/1/50,Okinawa,B29,4.0,24.0,,,,,
Korean War,1439,9/1/50,Okinawa,B29,6.0,36.0,,,,,
Korean War,1440,9/1/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1441,9/1/50,Japan,B29,1.0,2.0,,,,,
Korean War,1442,9/2/50,Okinawa,B29,8.0,67.0,,,,,
Korean War,1443,9/2/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1444,9/2/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1445,9/2/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1446,9/2/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1447,9/2/50,Okinawa,B29,5.0,30.0,,,,,
Korean War,1448,9/2/50,Okinawa,B29,8.0,64.0,,,,,
Korean War,1449,9/2/50,Okinawa,B29,9.0,75.0,,,,,
Korean War,1450,9/3/50,Okinawa,B29,2.0,14.0,,,,,
Korean War,1451,9/3/50,Okinawa,B29,3.0,20.0,,,,,
Korean War,1452,9/3/50,Okinawa,B29,3.0,28.0,,,,,
Korean War,1453,9/3/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1454,9/3/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1455,9/3/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1456,9/3/50,Japan,B29,8.0,80.0,,,,,
Korean War,1457,9/3/50,Japan,B29,8.0,80.0,,,,,
Korean War,1458,9/3/50,Japan,B29,7.0,80.0,,,,,
Korean War,1459,9/3/50,Japan,B29,9.0,94.0,,,,,
Korean War,1460,9/3/50,Japan,B29,8.0,59.0,,,,,
Korean War,1461,9/3/50,Japan,B29,7.0,50.0,,,,,
Korean War,1462,9/4/50,Okinawa,B29,3.0,20.0,,,,,
Korean War,1463,9/4/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,1464,9/4/50,Okinawa,B29,2.0,14.0,,,,,
Korean War,1465,9/4/50,Japan,B29,5.0,26.0,,,,,
Korean War,1466,9/4/50,Japan,B29,5.0,36.0,,,,,
Korean War,1467,9/5/50,Okinawa,B29,8.0,66.0,,,,,
Korean War,1468,9/5/50,Okinawa,B29,3.0,20.0,,,,,
Korean War,1469,9/5/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,1470,9/5/50,Okinawa,B29,3.0,20.0,,,,,
Korean War,1471,9/5/50,Okinawa,B29,7.0,57.0,,,,,
Korean War,1472,9/5/50,Okinawa,B29,8.0,72.0,,,,,
Korean War,1473,9/5/50,Japan,B29,5.0,30.0,,,,,
Korean War,1474,9/5/50,Japan,B29,5.0,30.0,,,,,
Korean War,1475,9/5/50,Japan,B29,1.0,2.0,,,,,
Korean War,1476,9/5/50,Japan,B29,1.0,2.0,,,,,
Korean War,1477,9/6/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1478,9/6/50,Okinawa,B29,2.0,14.0,,,,,
Korean War,1479,9/6/50,Okinawa,B29,3.0,36.0,,,,,
Korean War,1480,9/6/50,Japan,B29,5.0,30.0,,,,,
Korean War,1481,9/6/50,Japan,B29,4.0,30.0,,,,,
Korean War,1482,9/6/50,Japan,B29,9.0,54.0,,,,,
Korean War,1483,9/6/50,Japan,B29,8.0,48.0,,,,,
Korean War,1484,9/6/50,Japan,B29,8.0,48.0,,,,,
Korean War,1485,9/7/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,1486,9/7/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,1487,9/7/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,1488,9/7/50,Okinawa,B29,8.0,68.0,,,,,
Korean War,1489,9/7/50,Okinawa,B29,8.0,68.0,,,,,
Korean War,1490,9/7/50,Okinawa,B29,8.0,68.0,,,,,
Korean War,1491,9/7/50,Japan,B29,4.0,32.0,,,,,
Korean War,1492,9/7/50,Japan,B29,3.0,40.0,,,,,
Korean War,1493,9/8/50,Okinawa,B29,8.0,64.0,,,,,
Korean War,1494,9/8/50,Okinawa,B29,3.0,20.0,,,,,
Korean War,1495,9/8/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,1496,9/8/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,1497,9/8/50,Okinawa,B29,7.0,64.0,,,,,
Korean War,1498,9/8/50,Okinawa,B29,8.0,64.0,,,,,
Korean War,1499,9/8/50,Japan,B29,4.0,50.0,,,,,
Korean War,1500,9/8/50,Japan,B29,6.0,52.0,,,,,
Korean War,1501,9/9/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,1502,9/9/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,1503,9/9/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1504,9/9/50,Japan,B29,4.0,24.0,,,,,
Korean War,1505,9/9/50,Japan,B29,4.0,40.0,,,,,
Korean War,1506,9/9/50,Japan,B29,10.0,87.0,,,,,
Korean War,1507,9/9/50,Japan,B29,7.0,70.0,,,,,
Korean War,1508,9/9/50,Japan,B29,9.0,84.0,,,,,
Korean War,1509,9/10/50,Okinawa,B29,2.0,20.0,,,,,
Korean War,1510,9/10/50,Okinawa,B29,3.0,20.0,,,,,
Korean War,1511,9/10/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1512,9/10/50,Okinawa,B29,8.0,68.0,,,,,
Korean War,1513,9/10/50,Okinawa,B29,8.0,68.0,,,,,
Korean War,1514,9/10/50,Okinawa,B29,8.0,68.0,,,,,
Korean War,1515,9/10/50,Japan,B29,4.0,24.0,,,,,
Korean War,1516,9/10/50,Japan,B29,4.0,40.0,,,,,
Korean War,1517,9/11/50,Okinawa,B29,7.0,60.0,,,,,
Korean War,1518,9/11/50,Okinawa,B29,3.0,20.0,,,,,
Korean War,1519,9/11/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1520,9/11/50,Okinawa,B29,3.0,20.0,,,,,
Korean War,1521,9/11/50,Okinawa,B29,8.0,67.0,,,,,
Korean War,1522,9/11/50,Okinawa,B29,9.0,74.0,,,,,
Korean War,1523,9/11/50,Japan,B29,4.0,40.0,,,,,
Korean War,1524,9/11/50,Japan,B29,6.0,32.0,,,,,
Korean War,1525,9/12/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,1526,9/12/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1527,9/12/50,Okinawa,B29,3.0,20.0,,,,,
Korean War,1528,9/12/50,Japan,B29,4.0,34.0,,,,,
Korean War,1529,9/12/50,Japan,B29,5.0,46.0,,,,,
Korean War,1530,9/12/50,Japan,B29,8.0,79.0,,,,,
Korean War,1531,9/12/50,Japan,B29,8.0,78.0,,,,,
Korean War,1532,9/12/50,Japan,B29,9.0,90.0,,,,,
Korean War,1533,9/13/50,Okinawa,B29,7.0,56.0,,,,,
Korean War,1534,9/13/50,Okinawa,B29,3.0,20.0,,,,,
Korean War,1535,9/13/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1536,9/13/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1537,9/13/50,Okinawa,B29,8.0,68.0,,,,,
Korean War,1538,9/13/50,Okinawa,B29,8.0,68.0,,,,,
Korean War,1539,9/13/50,Okinawa,B29,8.0,68.0,,,,,
Korean War,1540,9/13/50,Okinawa,B29,6.0,48.0,,,,,
Korean War,1541,9/13/50,Okinawa,B29,7.0,56.0,,,,,
Korean War,1542,9/13/50,Japan,B29,3.0,30.0,,,,,
Korean War,1543,9/13/50,Japan,B29,3.0,30.0,,,,,
Korean War,1544,9/13/50,Japan,B29,3.0,30.0,,,,,
Korean War,1545,9/13/50,Japan,B29,1.0,2.0,,,,,
Korean War,1546,9/14/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1547,9/14/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,1548,9/14/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,1550,9/14/50,Japan,B29,6.0,59.0,,,,,
Korean War,1551,9/14/50,Japan,B29,5.0,47.0,,,,,
Korean War,1552,9/14/50,Japan,B29,5.0,50.0,,,,,
Korean War,1553,9/15/50,Okinawa,B29,1.0,16.0,,,,,
Korean War,1554,9/15/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1555,9/15/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1556,9/15/50,Japan,B29,2.0,20.0,,,,,
Korean War,1557,9/15/50,Japan,B29,4.0,50.0,,,,,
Korean War,1558,9/15/50,Japan,B29,3.0,30.0,,,,,
Korean War,1559,9/15/50,Japan,B29,2.0,19.0,,,,,
Korean War,1560,9/15/50,Japan,B29,2.0,30.0,,,,,
Korean War,1561,9/15/50,Japan,B29,3.0,30.0,,,,,
Korean War,1562,9/16/50,Okinawa,B29,8.0,76.0,,,,,
Korean War,1563,9/16/50,Okinawa,B29,2.0,20.0,,,,,
Korean War,1564,9/16/50,Okinawa,B29,2.0,24.0,,,,,
Korean War,1565,9/16/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1566,9/16/50,Okinawa,B29,7.0,80.0,,,,,
Korean War,1567,9/16/50,Okinawa,B29,7.0,80.0,,,,,
Korean War,1568,9/16/50,Okinawa,B29,8.0,80.0,,,,,
Korean War,1569,9/16/50,Okinawa,B29,7.0,76.0,,,,,
Korean War,1570,9/16/50,Okinawa,B29,8.0,76.0,,,,,
Korean War,1571,9/16/50,Japan,B29,2.0,40.0,,,,,
Korean War,1572,9/16/50,Japan,B29,3.0,30.0,,,,,
Korean War,1573,9/16/50,Japan,B29,5.0,50.0,,,,,
Korean War,1574,9/16/50,Japan,B29,4.0,50.0,,,,,
Korean War,1575,9/16/50,Japan,B29,4.0,40.0,,,,,
Korean War,1576,9/16/50,Japan,B29,5.0,42.0,,,,,
Korean War,1577,9/17/50,Japan,B29,2.0,4.0,,,,,
Korean War,1578,9/17/50,Japan,B29,1.0,2.0,,,,,
Korean War,1579,9/17/50,Japan,B29,1.0,2.0,,,,,
Korean War,1580,9/18/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1581,9/18/50,Okinawa,B29,4.0,30.0,,,,,
Korean War,1582,9/18/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1583,9/18/50,Okinawa,B29,7.0,60.0,,,,,
Korean War,1584,9/18/50,Okinawa,B29,6.0,51.0,,,,,
Korean War,1585,9/18/50,Okinawa,B29,7.0,59.0,,,,,
Korean War,1586,9/18/50,Japan,B29,7.0,80.0,,,,,
Korean War,1587,9/18/50,Japan,B29,7.0,70.0,,,,,
Korean War,1588,9/18/50,Japan,B29,7.0,70.0,,,,,
Korean War,1589,9/18/50,Japan,B29,8.0,80.0,,,,,
Korean War,1590,9/18/50,Japan,B29,5.0,50.0,,,,,
Korean War,1591,9/18/50,Japan,B29,8.0,78.0,,,,,
Korean War,1592,9/19/50,Okinawa,B29,7.0,61.0,,,,,
Korean War,1593,9/19/50,Okinawa,B29,3.0,20.0,,,,,
Korean War,1594,9/19/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1595,9/19/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1596,9/19/50,Okinawa,B29,1.0,10.0,,,,,
Korean War,1597,9/19/50,Okinawa,B29,2.0,20.0,,,,,
Korean War,1598,9/19/50,Okinawa,B29,1.0,10.0,,,,,
Korean War,1599,9/19/50,Okinawa,B29,6.0,51.0,,,,,
Korean War,1600,9/19/50,Okinawa,B29,6.0,60.0,,,,,
Korean War,1601,9/19/50,Japan,B29,1.0,2.0,,,,,
Korean War,1602,9/19/50,Japan,B29,2.0,20.0,,,,,
Korean War,1603,9/19/50,Japan,B29,4.0,32.0,,,,,
Korean War,1604,9/19/50,Japan,B29,3.0,30.0,,,,,
Korean War,1605,9/20/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,1606,9/20/50,Okinawa,B29,2.0,17.0,,,,,
Korean War,1607,9/20/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1608,9/20/50,Okinawa,B29,7.0,57.0,,,,,
Korean War,1609,9/20/50,Okinawa,B29,6.0,51.0,,,,,
Korean War,1610,9/20/50,Okinawa,B29,7.0,60.0,,,,,
Korean War,1611,9/20/50,Japan,B29,8.0,90.0,,,,,
Korean War,1612,9/20/50,Japan,B29,7.0,68.0,,,,,
Korean War,1613,9/20/50,Japan,B29,6.0,70.0,,,,,
Korean War,1614,9/20/50,Japan,B29,4.0,26.0,,,,,
Korean War,1615,9/20/50,Japan,B29,3.0,30.0,,,,,
Korean War,1616,9/20/50,Japan,B29,3.0,30.0,,,,,
Korean War,1617,9/21/50,Okinawa,B29,6.0,60.0,,,,,
Korean War,1618,9/21/50,Okinawa,B29,4.0,28.0,,,,,
Korean War,1619,9/21/50,Okinawa,B29,3.0,21.0,,,,,
Korean War,1620,9/21/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,1621,9/21/50,Okinawa,B29,5.0,51.0,,,,,
Korean War,1622,9/21/50,Okinawa,B29,7.0,59.0,,,,,
Korean War,1623,9/21/50,Japan,B29,1.0,2.0,,,,,
Korean War,1624,9/21/50,Japan,B29,2.0,19.0,,,,,
Korean War,1625,9/21/50,Japan,B29,4.0,40.0,,,,,
Korean War,1626,9/21/50,Japan,B29,4.0,40.0,,,,,
Korean War,1627,9/22/50,Okinawa,B29,6.0,51.0,,,,,
Korean War,1628,9/22/50,Okinawa,B29,6.0,51.0,,,,,
Korean War,1629,9/22/50,Okinawa,B29,8.0,68.0,,,,,
Korean War,1630,9/22/50,Japan,B29,7.0,70.0,,,,,
Korean War,1631,9/22/50,Japan,B29,7.0,70.0,,,,,
Korean War,1632,9/22/50,Japan,B29,8.0,78.0,,,,,
Korean War,1633,9/22/50,Japan,B29,4.0,40.0,,,,,
Korean War,1634,9/22/50,Japan,B29,1.0,10.0,,,,,
Korean War,1635,9/22/50,Japan,B29,3.0,30.0,,,,,
Korean War,1636,9/23/50,Okinawa,B29,7.0,60.0,,,,,
Korean War,1637,9/23/50,Okinawa,B29,5.0,42.0,,,,,
Korean War,1638,9/23/50,Okinawa,B29,6.0,49.0,,,,,
Korean War,1639,9/23/50,Okinawa,B29,5.0,42.0,,,,,
Korean War,1640,9/23/50,Okinawa,B29,6.0,51.0,,,,,
Korean War,1641,9/23/50,Okinawa,B29,7.0,59.0,,,,,
Korean War,1642,9/23/50,Japan,B29,1.0,2.0,,,,,
Korean War,1643,9/23/50,Japan,B29,5.0,26.0,,,,,
Korean War,1644,9/23/50,Japan,B29,3.0,30.0,,,,,
Korean War,1645,9/23/50,Japan,B29,1.0,10.0,,,,,
Korean War,1646,9/24/50,Okinawa,B29,7.0,60.0,,,,,
Korean War,1647,9/24/50,Okinawa,B29,7.0,59.0,,,,,
Korean War,1648,9/24/50,Okinawa,B29,6.0,44.0,,,,,
Korean War,1649,9/24/50,Japan,B29,7.0,49.0,,,,,
Korean War,1650,9/24/50,Japan,B29,8.0,80.0,,,,,
Korean War,1651,9/24/50,Japan,B29,7.0,44.0,,,,,
Korean War,1652,9/24/50,Japan,B29,2.0,20.0,,,,,
Korean War,1653,9/24/50,Japan,B29,5.0,38.0,,,,,
Korean War,1654,9/24/50,Japan,B29,5.0,50.0,,,,,
Korean War,1655,9/25/50,Okinawa,B29,7.0,49.0,,,,,
Korean War,1656,9/25/50,Okinawa,B29,4.0,35.0,,,,,
Korean War,1657,9/25/50,Okinawa,B29,3.0,25.0,,,,,
Korean War,1658,9/25/50,Okinawa,B29,5.0,42.0,,,,,
Korean War,1659,9/25/50,Okinawa,B29,7.0,59.0,,,,,
Korean War,1660,9/25/50,Okinawa,B29,6.0,51.0,,,,,
Korean War,1661,9/25/50,Japan,B29,1.0,2.0,,,,,
Korean War,1662,9/25/50,Japan,B29,1.0,2.0,,,,,
Korean War,1663,9/25/50,Japan,B29,1.0,2.0,,,,,
Korean War,1664,9/25/50,Japan,B29,4.0,42.0,,,,,
Korean War,1665,9/25/50,Japan,B29,6.0,60.0,,,,,
Korean War,1666,9/25/50,Japan,B29,6.0,52.0,,,,,
Korean War,1667,9/26/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1668,9/26/50,Okinawa,B29,7.0,60.0,,,,,
Korean War,1669,9/26/50,Okinawa,B29,6.0,51.0,,,,,
Korean War,1670,9/26/50,Okinawa,B29,7.0,59.0,,,,,
Korean War,1671,9/26/50,Okinawa,B29,3.0,21.0,,,,,
Korean War,1672,9/26/50,Okinawa,B29,3.0,20.0,,,,,
Korean War,1673,9/26/50,Japan,B29,7.0,63.0,,,,,
Korean War,1674,9/26/50,Japan,B29,6.0,60.0,,,,,
Korean War,1675,9/26/50,Japan,B29,7.0,42.0,,,,,
Korean War,1676,9/26/50,Japan,B29,3.0,26.0,,,,,
Korean War,1677,9/26/50,Japan,B29,1.0,10.0,,,,,
Korean War,1678,9/26/50,Japan,B29,4.0,24.0,,,,,
Korean War,1679,9/27/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1680,9/27/50,Okinawa,B29,4.0,31.0,,,,,
Korean War,1681,9/27/50,Okinawa,B29,4.0,28.0,,,,,
Korean War,1682,9/27/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1683,9/27/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1685,9/27/50,Japan,B29,3.0,26.0,,,,,
Korean War,1686,9/27/50,Japan,B29,3.0,35.0,,,,,
Korean War,1687,9/27/50,Japan,B29,3.0,30.0,,,,,
Korean War,1688,9/28/50,Okinawa,B29,5.0,30.0,,,,,
Korean War,1689,9/28/50,Okinawa,B29,1.0,7.0,,,,,
Korean War,1690,9/28/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,1691,9/28/50,Okinawa,B29,10.0,80.0,,,,,
Korean War,1692,9/28/50,Okinawa,B29,7.0,56.0,,,,,
Korean War,1693,9/28/50,Okinawa,B29,7.0,56.0,,,,,
Korean War,1694,9/28/50,Okinawa,B29,5.0,30.0,,,,,
Korean War,1695,9/28/50,Okinawa,B29,6.0,41.0,,,,,
Korean War,1696,9/28/50,Japan,B29,1.0,2.0,,,,,
Korean War,1697,9/28/50,Japan,B29,1.0,2.0,,,,,
Korean War,1698,9/28/50,Japan,B29,4.0,40.0,,,,,
Korean War,1699,9/28/50,Japan,B29,3.0,28.0,,,,,
Korean War,1700,9/28/50,Japan,B29,4.0,40.0,,,,,
Korean War,1701,9/29/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1702,9/29/50,Okinawa,B29,1.0,4.0,,,,,
Korean War,1703,9/29/50,Okinawa,B29,1.0,4.0,,,,,
Korean War,1704,9/29/50,Okinawa,B29,1.0,3.0,,,,,
Korean War,1705,9/29/50,Okinawa,B29,2.0,15.0,,,,,
Korean War,1706,9/29/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1707,9/29/50,Japan,B29,7.0,42.0,,,,,
Korean War,1708,9/29/50,Japan,B29,7.0,39.0,,,,,
Korean War,1709,9/29/50,Japan,B29,7.0,44.0,,,,,
Korean War,1710,9/29/50,Japan,B29,5.0,46.0,,,,,
Korean War,1711,9/29/50,Japan,B29,2.0,26.0,,,,,
Korean War,1712,9/29/50,Japan,B29,3.0,26.0,,,,,
Korean War,1713,9/30/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1714,9/30/50,Okinawa,B29,7.0,55.0,,,,,
Korean War,1715,9/30/50,Okinawa,B29,4.0,31.0,,,,,
Korean War,1716,9/30/50,Okinawa,B29,7.0,55.0,,,,,
Korean War,1717,9/30/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1718,9/30/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1720,9/30/50,Japan,B29,3.0,25.0,,,,,
Korean War,1721,9/30/50,Japan,B29,7.0,62.0,,,,,
Korean War,1722,9/30/50,Japan,B29,5.0,41.0,,,,,
Korean War,1723,10/1/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1724,10/1/50,Okinawa,B29,1.0,4.0,,,,,
Korean War,1725,10/1/50,Okinawa,B29,9.0,77.0,,,,,
Korean War,1726,10/1/50,Okinawa,B29,7.0,59.0,,,,,
Korean War,1727,10/1/50,Okinawa,B29,8.0,68.0,,,,,
Korean War,1728,10/1/50,Okinawa,B29,2.0,15.0,,,,,
Korean War,1729,10/1/50,Okinawa,B29,3.0,8.0,,,,,
Korean War,1730,10/1/50,Japan,B29,4.0,14.0,,,,,
Korean War,1731,10/1/50,Japan,B29,4.0,36.0,,,,,
Korean War,1732,10/1/50,Japan,B29,5.0,39.0,,,,,
Korean War,1733,10/1/50,Japan,B29,3.0,21.0,,,,,
Korean War,1734,10/1/50,Japan,B29,1.0,2.0,,,,,
Korean War,1735,10/1/50,Japan,B29,1.0,2.0,,,,,
Korean War,1736,10/2/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1737,10/2/50,Okinawa,B29,1.0,14.0,,,,,
Korean War,1738,10/2/50,Okinawa,B29,1.0,4.0,,,,,
Korean War,1739,10/2/50,Okinawa,B29,3.0,23.0,,,,,
Korean War,1740,10/2/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1741,10/2/50,Japan,B29,3.0,30.0,,,,,
Korean War,1742,10/2/50,Japan,B29,3.0,30.0,,,,,
Korean War,1743,10/2/50,Japan,B29,7.0,69.0,,,,,
Korean War,1744,10/2/50,Japan,B29,7.0,69.0,,,,,
Korean War,1745,10/2/50,Japan,B29,8.0,80.0,,,,,
Korean War,1746,10/2/50,Japan,B29,8.0,80.0,,,,,
Korean War,1747,10/3/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1748,10/3/50,Okinawa,B29,5.0,43.0,,,,,
Korean War,1749,10/3/50,Okinawa,B29,6.0,50.0,,,,,
Korean War,1750,10/3/50,Okinawa,B29,5.0,43.0,,,,,
Korean War,1751,10/3/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1752,10/3/50,Okinawa,B29,3.0,23.0,,,,,
Korean War,1753,10/3/50,Japan,B29,1.0,10.0,,,,,
Korean War,1754,10/3/50,Japan,B29,1.0,10.0,,,,,
Korean War,1755,10/3/50,Japan,B29,2.0,20.0,,,,,
Korean War,1756,10/4/50,Okinawa,B29,3.0,23.0,,,,,
Korean War,1757,10/4/50,Okinawa,B29,8.0,68.0,,,,,
Korean War,1758,10/4/50,Okinawa,B29,8.0,68.0,,,,,
Korean War,1759,10/4/50,Okinawa,B29,8.0,68.0,,,,,
Korean War,1760,10/4/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1761,10/4/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1762,10/4/50,Japan,B29,3.0,19.0,,,,,
Korean War,1763,10/4/50,Japan,B29,2.0,13.0,,,,,
Korean War,1764,10/4/50,Japan,B29,1.0,10.0,,,,,
Korean War,1766,10/5/50,Okinawa,B29,3.0,21.0,,,,,
Korean War,1767,10/5/50,Okinawa,B29,3.0,20.0,,,,,
Korean War,1768,10/5/50,Japan,B29,2.0,20.0,,,,,
Korean War,1769,10/5/50,Japan,B29,2.0,17.0,,,,,
Korean War,1770,10/5/50,Japan,B29,3.0,39.0,,,,,
Korean War,1771,10/5/50,Japan,B29,6.0,71.0,,,,,
Korean War,1772,10/5/50,Japan,B29,7.0,69.0,,,,,
Korean War,1773,10/5/50,Japan,B29,8.0,74.0,,,,,
Korean War,1774,10/6/50,Okinawa,B29,6.0,47.0,,,,,
Korean War,1775,10/6/50,Okinawa,B29,6.0,51.0,,,,,
Korean War,1776,10/6/50,Okinawa,B29,6.0,51.0,,,,,
Korean War,1777,10/6/50,Okinawa,B29,2.0,15.0,,,,,
Korean War,1778,10/6/50,Okinawa,B29,2.0,20.0,,,,,
Korean War,1779,10/6/50,Okinawa,B29,3.0,21.0,,,,,
Korean War,1780,10/6/50,Japan,B29,6.0,40.0,,,,,
Korean War,1781,10/6/50,Japan,B29,6.0,37.0,,,,,
